		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	UV 	UV 	Hi 	Heat	Cool	In 	In	In 	In 	In 	In Air		Wind	Wind	ISS 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Dir	Chill	Index	Index	Index	Bar  	Rain	Rate	Rad.	Energy	Rad. 	Index	Dose	UV 	D-D 	D-D 	Temp	Hum	Dew	Heat	EMC	Density	ET 	Samp	Tx 	Recept	Int.
03/03/24	13:30	27.7	27.8	27.6	86	25.1	6.4	NNE	1.61	12.9	NE	27.7	32.3	32.3	---	992.7	0.00	0.0	445	9.57	512	---	---	---	0.000	0.097	34.7	82	31.1	63.2	16.17	1.0729	0.00	299	8	100.0	15
03/03/24	13:45	28.4	28.4	27.7	84	25.5	4.8	ENE	1.21	11.3	ENE	28.4	34.1	34.1	---	992.5	0.00	0.0	601	12.92	846	---	---	---	0.000	0.105	35.1	84	31.9	70.5	17.04	1.0689	0.00	299	8	100.0	15
03/03/24	14:00	28.6	28.7	28.4	84	25.6	6.4	NNE	1.61	14.5	NNW	28.6	34.4	34.4	---	992.3	0.00	0.0	989	21.27	1053	---	---	---	0.000	0.106	36.6	83	33.2	86.8	16.32	1.0593	0.43	299	8	100.0	15
03/03/24	14:15	28.4	28.6	28.4	82	25.1	6.4	NNE	1.61	12.9	NNE	28.4	33.8	33.8	---	992.0	0.00	0.0	423	9.10	570	---	---	---	0.000	0.105	36.5	82	32.9	82.5	15.93	1.0604	0.00	299	8	100.0	15
03/03/24	14:30	29.1	29.1	28.4	83	25.9	3.2	NNE	0.80	9.7	NNW	29.1	35.6	35.6	---	991.7	0.00	0.0	686	14.75	814	---	---	---	0.000	0.112	37.2	83	33.8	94.7	16.24	1.0549	0.00	298	8	100.0	15
03/03/24	14:45	29.0	29.2	28.9	82	25.6	4.8	NNW	1.21	9.7	N	29.0	35.3	35.3	---	991.4	0.00	0.0	539	11.59	814	---	---	---	0.000	0.111	37.8	80	33.8	93.8	15.05	1.0524	0.00	299	8	100.0	15
03/03/24	15:00	29.2	29.2	28.9	82	25.8	3.2	N	0.80	9.7	NNW	29.2	35.8	35.8	---	991.1	0.00	0.0	544	11.70	722	---	---	---	0.000	0.113	37.6	82	34.0	98.1	15.77	1.0520	0.38	299	8	100.0	15
03/03/24	15:15	29.7	29.7	29.2	80	25.8	3.2	NNW	0.80	9.7	N	29.7	36.3	36.3	---	991.0	0.00	0.0	621	13.35	707	---	---	---	0.000	0.118	39.2	81	35.4	121.7	15.50	1.0419	0.00	299	8	100.0	15
03/03/24	15:30	29.7	29.8	29.6	79	25.7	3.2	N	0.80	11.3	N	29.7	36.2	36.2	---	990.4	0.00	0.0	630	13.55	661	---	---	---	0.000	0.119	40.1	79	35.7	127.3	14.73	1.0372	0.00	299	8	100.0	15
03/03/24	15:45	29.7	29.7	29.6	78	25.5	4.8	NE	1.21	12.9	NNW	29.7	36.1	36.1	---	990.1	0.00	0.0	531	11.42	566	---	---	---	0.000	0.119	39.9	78	35.4	120.0	14.43	1.0384	0.00	299	8	100.0	15
03/03/24	16:00	29.7	29.8	29.7	79	25.7	3.2	N	0.80	8.0	N	29.7	36.2	36.2	---	990.1	0.00	0.0	473	10.17	492	---	---	---	0.000	0.119	39.9	78	35.3	119.1	14.43	1.0388	0.38	299	8	100.0	15
03/03/24	16:15	29.6	29.9	29.6	78	25.3	3.2	NNE	0.80	6.4	NNE	29.6	35.7	35.7	---	990.1	0.00	0.0	237	5.10	450	---	---	---	0.000	0.117	39.6	76	34.5	103.9	13.75	1.0426	0.00	159	8	54.6	15
03/03/24	16:30	29.6	29.6	29.4	78	25.4	1.6	NNE	0.40	4.8	NE	29.6	35.8	35.8	---	990.0	0.00	0.0	191	4.11	350	---	---	---	0.000	0.117	38.1	79	33.8	94.0	14.66	1.0500	0.00	299	8	100.0	15
03/03/24	16:45	29.6	29.7	29.5	78	25.3	1.6	ENE	0.40	4.8	ENE	29.6	35.7	35.7	---	989.8	0.00	0.0	253	5.44	318	---	---	---	0.000	0.117	37.4	81	33.6	92.0	15.49	1.0524	0.00	299	8	100.0	15
03/03/24	17:00	29.6	29.7	29.6	80	25.7	1.6	NE	0.40	4.8	NE	29.6	36.1	36.1	---	989.8	0.00	0.0	243	5.23	269	---	---	---	0.000	0.117	37.6	82	34.0	98.1	15.77	1.0505	0.18	299	8	100.0	15
03/03/24	17:15	29.4	29.6	29.4	80	25.6	1.6	ENE	0.40	3.2	NNE	29.4	35.8	35.8	---	989.8	0.00	0.0	183	3.94	206	---	---	---	0.000	0.116	37.6	81	33.8	94.4	15.47	1.0513	0.00	299	8	100.0	15
03/03/24	17:30	29.2	29.4	29.2	81	25.6	1.6	E	0.40	3.2	ENE	29.2	35.4	35.4	---	990.1	0.00	0.0	134	2.88	158	---	---	---	0.000	0.113	36.8	81	33.0	83.1	15.56	1.0571	0.00	299	8	100.0	15
03/03/24	17:45	28.9	29.2	28.9	84	26.0	1.6	E	0.40	3.2	E	28.9	35.6	35.6	---	990.2	0.00	0.0	82	1.76	105	---	---	---	0.000	0.111	35.6	82	32.1	72.2	16.06	1.0641	0.00	298	8	100.0	15
03/03/24	18:00	28.4	28.9	28.4	87	26.1	1.6	E	0.40	3.2	ENE	28.4	34.7	34.7	---	990.2	0.00	0.0	41	0.88	60	---	---	---	0.000	0.105	33.9	82	30.4	57.4	16.23	1.0746	0.08	299	8	100.0	15
03/03/24	18:15	27.9	28.4	27.9	87	25.6	1.6	ESE	0.40	3.2	E	27.9	33.3	33.3	---	990.3	0.00	0.0	14	0.30	25	---	---	---	0.000	0.100	31.9	83	28.7	45.9	16.67	1.0865	0.00	298	8	100.0	15
03/03/24	18:30	27.7	27.9	27.7	86	25.2	1.6	ESE	0.40	4.8	ESE	27.7	32.5	32.5	---	990.6	0.00	0.0	2	0.04	7	---	---	---	0.000	0.098	30.4	84	27.4	39.7	17.18	1.0957	0.00	299	8	100.0	15
03/03/24	18:45	27.4	27.7	27.4	88	25.3	1.6	SE	0.40	3.2	ESE	27.4	32.1	32.1	---	990.6	0.00	0.0	0	0.00	0	---	---	---	0.000	0.095	29.2	85	26.4	36.4	17.67	1.1022	0.00	299	8	100.0	15
03/03/24	19:00	27.1	27.4	27.1	90	25.3	0.0	ESE	0.00	1.6	ESE	27.1	31.4	31.4	---	990.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.091	28.4	86	25.9	34.4	18.16	1.1066	0.00	299	8	100.0	15
03/03/24	19:15	26.4	27.1	26.4	91	24.9	0.0	ESE	0.00	1.6	ESE	26.4	30.1	30.1	---	991.0	0.00	0.0	0	0.00	0	---	---	---	0.000	0.084	27.7	87	25.4	32.7	18.64	1.1106	0.00	299	8	100.0	15
03/03/24	19:30	26.2	26.4	26.2	92	24.8	0.0	ESE	0.00	1.6	ESE	26.2	29.7	29.7	---	991.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.082	27.2	87	24.9	31.3	18.69	1.1138	0.00	299	8	100.0	15
03/03/24	19:45	26.1	26.2	26.1	92	24.7	0.0	ESE	0.00	1.6	ESE	26.1	29.5	29.5	---	991.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.081	26.8	87	24.5	30.4	18.73	1.1162	0.00	299	8	100.0	15
03/03/24	20:00	25.9	26.1	25.9	92	24.5	0.0	ESE	0.00	1.6	ESE	25.9	29.2	29.2	---	991.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.079	26.6	88	24.4	29.9	19.36	1.1176	0.00	299	8	100.0	15
03/03/24	20:15	25.8	26.0	25.8	93	24.6	0.0	S	0.00	3.2	SE	25.8	29.1	29.1	---	991.6	0.00	0.0	0	0.00	0	---	---	---	0.000	0.078	26.3	88	24.2	29.5	19.37	1.1190	0.00	299	8	100.0	15
03/03/24	20:30	25.7	25.9	25.7	93	24.4	0.0	S	0.00	3.2	S	25.7	28.7	28.7	---	991.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.076	26.1	88	23.9	28.9	19.39	1.1209	0.00	298	8	100.0	15
03/03/24	20:45	25.6	25.7	25.5	93	24.3	0.0	S	0.00	1.6	S	25.6	28.4	28.4	---	992.0	0.00	0.0	0	0.00	0	---	---	---	0.000	0.075	25.8	88	23.7	28.6	19.41	1.1224	0.00	299	8	100.0	15
03/03/24	21:00	25.3	25.6	25.3	94	24.3	0.0	S	0.00	1.6	S	25.3	28.1	28.1	---	992.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.073	25.7	87	23.3	28.2	18.86	1.1239	0.00	299	8	100.0	15
03/03/24	21:15	25.2	25.3	25.1	94	24.1	1.6	W	0.40	3.2	S	25.2	27.8	27.8	---	992.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.071	25.4	87	23.1	27.8	18.88	1.1255	0.00	299	8	100.0	15
03/03/24	21:30	25.1	25.2	25.1	94	24.1	0.0	W	0.00	1.6	W	25.1	27.7	27.7	---	992.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.071	25.3	87	23.0	27.6	18.90	1.1265	0.00	298	8	100.0	15
03/03/24	21:45	24.9	25.1	24.9	94	23.9	0.0	---	0.00	0.0	---	24.9	27.4	27.4	---	992.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.069	25.1	87	22.7	27.2	18.92	1.1278	0.00	299	8	100.0	15
03/03/24	22:00	24.9	24.9	24.9	95	24.0	0.0	---	0.00	0.0	---	24.9	27.3	27.3	---	992.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.068	24.9	87	22.6	27.0	18.94	1.1287	0.00	299	8	100.0	15
03/03/24	22:15	24.9	24.9	24.8	95	24.0	0.0	---	0.00	0.0	---	24.9	27.3	27.3	---	992.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.068	24.9	87	22.6	26.9	18.94	1.1291	0.00	299	8	100.0	15
03/03/24	22:30	24.7	24.9	24.7	95	23.9	0.0	---	0.00	0.0	---	24.7	27.1	27.1	---	992.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.067	24.7	87	22.4	26.6	18.97	1.1304	0.00	300	8	100.0	15
03/03/24	22:45	24.6	24.7	24.6	95	23.8	0.0	W	0.00	1.6	W	24.6	26.9	26.9	---	992.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.065	24.6	87	22.2	26.4	18.98	1.1311	0.00	298	8	100.0	15
03/03/24	23:00	24.6	24.6	24.6	95	23.7	0.0	NNW	0.00	1.6	NNW	24.6	26.8	26.8	---	992.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.065	24.5	87	22.2	26.4	18.98	1.1314	0.00	298	8	100.0	15
03/03/24	23:15	24.5	24.6	24.4	95	23.6	0.0	NNW	0.00	1.6	NNW	24.5	26.7	26.7	---	992.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.064	24.4	87	22.1	26.3	18.99	1.1316	0.00	299	8	100.0	15
03/03/24	23:30	24.4	24.5	24.4	95	23.6	0.0	NNW	0.00	3.2	NNW	24.4	26.7	26.7	---	992.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.064	24.3	87	22.0	26.2	19.00	1.1322	0.00	299	8	100.0	15
03/03/24	23:45	24.3	24.4	24.2	95	23.4	0.0	NNW	0.00	1.6	NNW	24.3	26.4	26.4	---	992.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.062	24.2	87	21.9	25.9	19.02	1.1330	0.00	298	8	100.0	15
04/03/24	00:00	24.3	24.3	24.2	95	23.4	0.0	NNW	0.00	1.6	NNW	24.3	26.4	26.4	---	992.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.062	24.2	87	21.9	25.9	19.02	1.1328	0.00	298	8	100.0	15
04/03/24	0:15	24.1	24.3	24.1	95	23.2	0.0	NNW	0.00	1.6	NNW	24.1	26.2	26.2	---	992.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.060	24.1	87	21.8	25.8	19.03	1.1334	0.00	299	8	100.0	15
04/03/24	0:30	24.1	24.1	24.1	95	23.2	1.6	NNW	0.40	3.2	NNW	24.1	26.2	26.2	---	992.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.060	24.0	87	21.7	25.8	19.04	1.1337	0.00	299	8	100.0	15
04/03/24	0:45	24.0	24.1	23.9	95	23.1	0.0	---	0.00	0.0	---	24.0	26.1	26.1	---	992.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.059	23.9	86	21.5	25.7	18.55	1.1343	0.00	298	8	100.0	15
04/03/24	1:00	23.9	24.0	23.9	95	23.1	0.0	NNW	0.00	1.6	NNW	23.9	26.0	26.0	---	992.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.058	23.8	87	21.5	25.6	19.05	1.1346	0.00	299	8	100.0	15
04/03/24	1:15	23.9	23.9	23.9	95	23.1	0.0	NNW	0.00	1.6	NNW	23.9	26.0	26.0	---	992.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.058	23.8	86	21.3	25.5	18.54	1.1346	0.00	298	8	100.0	15
04/03/24	1:30	23.8	23.9	23.8	95	23.0	0.0	NNW	0.00	1.6	NNW	23.8	25.8	25.8	---	992.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.9	86	21.4	25.6	18.55	1.1344	0.00	298	8	100.0	15
04/03/24	1:45	23.9	23.9	23.8	95	23.0	0.0	NNW	0.00	1.6	NNW	23.9	25.9	25.9	---	992.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.058	23.9	86	21.5	25.7	18.55	1.1340	0.00	299	8	100.0	15
04/03/24	2:00	23.8	23.9	23.8	95	23.0	0.0	NNW	0.00	1.6	NNW	23.8	25.8	25.8	---	991.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.9	86	21.5	25.7	18.55	1.1336	0.00	299	8	100.0	15
04/03/24	2:15	23.8	23.9	23.8	95	23.0	1.6	NNW	0.40	3.2	NNW	23.8	25.8	25.8	---	991.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.9	86	21.5	25.7	18.55	1.1333	0.00	299	8	100.0	15
04/03/24	2:30	23.8	23.9	23.8	95	23.0	1.6	NE	0.40	4.8	NE	23.8	25.8	25.8	---	991.4	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.9	86	21.4	25.6	18.55	1.1335	0.00	299	8	100.0	15
04/03/24	2:45	23.8	23.8	23.8	95	23.0	0.0	NE	0.00	1.6	NE	23.8	25.8	25.8	---	991.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.9	86	21.5	25.7	18.55	1.1330	0.00	299	8	100.0	15
04/03/24	3:00	23.8	23.9	23.8	95	23.0	0.0	NE	0.00	1.6	NE	23.8	25.8	25.8	---	991.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.9	86	21.4	25.6	18.55	1.1333	0.00	299	8	100.0	15
04/03/24	3:15	23.9	23.9	23.8	96	23.2	0.0	NNW	0.00	1.6	NE	23.9	25.9	25.9	---	991.1	0.00	0.0	0	0.00	0	---	---	---	0.000	0.058	23.8	86	21.3	25.5	18.54	1.1334	0.00	298	8	100.0	15
04/03/24	3:30	23.8	23.9	23.8	95	23.0	1.6	E	0.40	4.8	E	23.8	25.8	25.8	---	991.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.8	86	21.3	25.4	18.54	1.1340	0.00	299	8	100.0	15
04/03/24	3:45	23.8	23.8	23.7	95	22.9	1.6	E	0.40	4.8	ENE	23.8	25.8	25.8	---	991.3	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.8	86	21.3	25.4	18.54	1.1340	0.00	298	8	100.0	15
04/03/24	4:00	23.7	23.8	23.7	96	23.0	0.0	E	0.00	3.2	E	23.7	25.7	25.7	---	991.5	0.00	0.0	0	0.00	0	---	---	---	0.000	0.056	23.7	86	21.2	25.3	18.53	1.1345	0.00	299	8	100.0	15
04/03/24	4:15	23.8	23.8	23.7	96	23.1	0.0	S	0.00	1.6	S	23.8	25.8	25.8	---	991.6	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.7	86	21.2	25.3	18.53	1.1346	0.00	300	8	100.0	15
04/03/24	4:30	23.8	23.8	23.7	96	23.1	0.0	S	0.00	1.6	S	23.8	25.8	25.8	---	991.7	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.8	86	21.3	25.4	18.54	1.1344	0.00	300	8	100.0	15
04/03/24	4:45	23.8	23.8	23.7	96	23.2	0.0	S	0.00	1.6	S	23.8	25.9	25.9	---	991.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.8	86	21.3	25.5	18.54	1.1343	0.00	299	8	100.0	15
04/03/24	5:00	23.8	23.9	23.8	96	23.2	0.0	S	0.00	1.6	S	23.8	25.9	25.9	---	992.0	0.00	0.0	0	0.00	0	---	---	---	0.000	0.057	23.9	86	21.5	25.7	18.55	1.1339	0.00	299	8	100.0	15
04/03/24	5:15	23.9	23.9	23.8	96	23.2	0.0	SSW	0.00	1.6	S	23.9	25.9	25.9	---	992.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.058	24.0	86	21.5	25.7	18.54	1.1338	0.00	299	8	100.0	15
04/03/24	5:30	23.9	23.9	23.8	96	23.2	0.0	---	0.00	0.0	---	23.9	25.9	25.9	---	992.2	0.00	0.0	0	0.00	0	---	---	---	0.000	0.058	24.1	86	21.6	25.8	18.54	1.1335	0.00	298	8	100.0	15
04/03/24	5:45	23.9	23.9	23.8	96	23.2	0.0	W	0.00	3.2	WSW	23.9	25.9	25.9	---	992.5	0.20	0.0	0	0.00	0	---	---	---	0.000	0.058	24.1	86	21.6	25.8	18.54	1.1338	0.00	298	8	100.0	15
04/03/24	6:00	23.9	23.9	23.9	96	23.3	1.6	NNE	0.40	4.8	NNE	23.9	26.1	26.1	---	992.8	0.00	0.0	0	0.00	0	---	---	---	0.000	0.058	24.1	86	21.6	25.9	18.53	1.1338	0.00	298	8	100.0	15
04/03/24	6:15	23.9	23.9	23.9	96	23.3	1.6	WNW	0.40	4.8	NNE	23.9	26.1	26.1	---	992.9	0.00	0.0	0	0.00	0	---	---	---	0.000	0.058	24.1	86	21.6	25.9	18.53	1.1340	0.00	298	8	100.0	15
04/03/24	6:30	24.1	24.1	23.9	96	23.4	1.6	W	0.40	4.8	W	24.1	26.2	26.2	---	993.0	0.20	0.0	9	0.19	23	---	---	---	0.000	0.060	24.2	86	21.7	25.9	18.53	1.1338	0.00	299	8	100.0	15
04/03/24	6:45	24.1	24.2	24.1	96	23.4	1.6	WSW	0.40	4.8	WSW	24.1	26.3	26.3	---	993.2	1.20	6.0	40	0.86	47	---	---	---	0.000	0.060	24.3	86	21.8	26.1	18.52	1.1334	0.00	298	8	100.0	15
04/03/24	7:00	24.2	24.2	24.1	96	23.5	1.6	WNW	0.40	6.4	W	24.2	26.3	26.3	---	993.6	0.80	5.2	43	0.92	51	---	---	---	0.000	0.061	24.4	86	21.9	26.2	18.51	1.1332	0.03	298	8	100.0	15
04/03/24	7:15	24.2	24.2	24.2	96	23.5	4.8	W	1.21	11.3	W	24.2	26.3	26.3	---	994.0	0.40	2.8	55	1.18	69	---	---	---	0.000	0.061	24.4	86	21.9	26.3	18.51	1.1334	0.00	299	8	100.0	15
04/03/24	7:30	24.1	24.2	24.1	96	23.4	3.2	WNW	0.80	9.7	W	24.1	26.3	26.3	---	994.4	0.20	1.6	42	0.90	46	---	---	---	0.000	0.060	24.4	86	21.9	26.3	18.51	1.1338	0.00	299	8	100.0	15
04/03/24	7:45	24.1	24.1	24.1	96	23.4	4.8	WNW	1.21	11.3	WNW	24.1	26.2	26.2	---	994.4	0.40	1.6	35	0.75	42	---	---	---	0.000	0.060	24.3	86	21.8	26.1	18.52	1.1348	0.00	299	8	100.0	15
04/03/24	8:00	24.0	24.1	23.9	96	23.3	3.2	W	0.80	6.4	W	24.0	26.1	26.1	---	995.0	0.60	1.8	27	0.58	40	---	---	---	0.000	0.059	24.3	86	21.8	26.1	18.52	1.1355	0.03	298	8	100.0	15
04/03/24	8:15	24.0	24.1	23.9	96	23.3	3.2	SW	0.80	8.0	SW	24.0	26.1	26.1	---	995.1	0.20	1.8	12	0.26	16	---	---	---	0.000	0.059	24.2	86	21.7	25.9	18.53	1.1363	0.00	299	8	100.0	15
04/03/24	8:30	23.9	24.0	23.9	96	23.2	4.8	WSW	1.21	8.0	SW	23.9	25.9	25.9	---	995.3	0.40	1.6	18	0.39	19	---	---	---	0.000	0.058	24.1	86	21.6	25.8	18.54	1.1371	0.00	299	8	100.0	15
04/03/24	8:45	23.8	23.9	23.8	95	23.0	1.6	W	0.40	6.4	W	23.8	25.8	25.8	---	995.1	0.40	1.6	18	0.39	19	---	---	---	0.000	0.057	24.1	86	21.6	25.8	18.54	1.1368	0.00	299	8	100.0	15
04/03/24	9:00	23.8	23.8	23.8	95	23.0	1.6	SW	0.40	4.8	WSW	23.8	25.8	25.8	---	995.1	0.40	1.8	23	0.49	26	---	---	---	0.000	0.057	24.0	86	21.5	25.7	18.54	1.1372	0.03	299	8	100.0	15
04/03/24	9:15	23.9	23.9	23.8	96	23.2	1.6	W	0.40	6.4	W	23.9	25.9	25.9	---	995.4	0.40	1.8	31	0.67	37	---	---	---	0.000	0.058	24.0	86	21.5	25.7	18.54	1.1375	0.00	299	8	100.0	15
04/03/24	9:30	23.8	23.9	23.8	96	23.2	1.6	W	0.40	4.8	W	23.8	25.9	25.9	---	995.3	0.20	1.2	54	1.16	70	---	---	---	0.000	0.057	24.1	87	21.8	25.9	19.03	1.1364	0.00	298	8	100.0	15
04/03/24	9:45	23.9	24.0	23.8	96	23.3	3.2	W	0.80	6.4	WSW	23.9	26.1	26.1	---	995.3	0.20	1.0	97	2.09	118	---	---	---	0.000	0.058	24.3	87	22.0	26.1	19.01	1.1355	0.00	299	8	100.0	15
04/03/24	10:00	24.3	24.3	23.9	96	23.6	3.2	SW	0.80	8.0	SW	24.3	26.5	26.5	---	995.2	0.20	1.0	177	3.81	230	---	---	---	0.000	0.062	24.7	88	22.6	26.7	19.49	1.1325	0.05	298	8	100.0	15
04/03/24	10:15	24.7	24.7	24.3	95	23.8	3.2	SW	0.80	6.4	SW	24.7	27.0	27.0	---	995.5	0.40	1.0	286	6.15	313	---	---	---	0.000	0.066	25.4	89	23.5	27.9	19.95	1.1283	0.00	299	8	100.0	15
04/03/24	10:30	25.2	25.2	24.7	95	24.3	4.8	W	1.21	9.7	WNW	25.2	27.8	27.8	---	995.2	0.00	0.0	392	8.43	673	---	---	---	0.000	0.071	26.2	89	24.2	29.3	19.95	1.1238	0.00	300	8	100.0	15
04/03/24	10:45	25.9	25.9	25.1	94	24.8	3.2	W	0.80	9.7	W	25.9	29.3	29.3	---	994.9	0.00	0.0	563	12.11	680	---	---	---	0.000	0.079	27.9	89	26.0	33.7	19.72	1.1129	0.00	299	8	100.0	15
04/03/24	11:00	26.4	26.4	25.9	90	24.7	4.8	NNW	1.21	12.9	NW	26.4	30.0	30.0	---	995.0	0.00	0.0	596	12.82	707	---	---	---	0.000	0.084	30.7	85	27.9	41.3	17.51	1.0982	0.30	298	8	100.0	15
04/03/24	11:15	27.0	27.0	26.5	90	25.2	3.2	WNW	0.80	12.9	WNW	27.0	31.2	31.2	---	995.0	0.00	0.0	523	11.25	780	---	---	---	0.000	0.090	31.9	84	28.9	46.6	17.07	1.0913	0.00	299	8	100.0	15
04/03/24	11:30	27.2	27.2	26.9	88	25.0	4.8	NNW	1.21	9.7	NNW	27.2	31.3	31.3	---	994.9	0.00	0.0	410	8.82	473	---	---	---	0.000	0.092	32.6	83	29.3	49.4	16.64	1.0879	0.00	298	8	100.0	15
04/03/24	11:45	27.3	27.3	27.1	88	25.2	6.4	NNW	1.61	12.9	NW	27.3	31.8	31.8	---	994.5	0.00	0.0	346	7.44	381	---	---	---	0.000	0.094	32.2	84	29.1	47.9	17.05	1.0894	0.00	299	8	100.0	15
04/03/24	12:00	27.3	27.4	27.3	87	25.0	6.4	NW	1.61	11.3	NW	27.3	31.6	31.6	---	994.3	0.00	0.0	276	5.93	309	---	---	---	0.000	0.094	31.3	85	28.5	43.4	17.45	1.0941	0.25	299	8	100.0	15
04/03/24	12:15	27.3	27.3	27.2	86	24.7	4.8	N	1.21	9.7	N	27.3	31.3	31.3	---	994.0	0.00	0.0	235	5.05	241	---	---	---	0.000	0.093	31.0	85	28.2	42.2	17.48	1.0954	0.00	299	8	100.0	15
04/03/24	12:30	27.3	27.4	27.3	88	25.2	3.2	N	0.80	6.4	NNW	27.3	31.8	31.8	---	993.7	0.00	0.0	274	5.89	301	---	---	---	0.000	0.094	31.2	86	28.5	43.4	17.86	1.0935	0.00	299	8	100.0	15
04/03/24	12:45	27.6	27.6	27.3	88	25.4	3.2	NNE	0.80	6.4	NNE	27.6	32.4	32.4	---	993.1	0.00	0.0	343	7.38	388	---	---	---	0.000	0.096	31.8	86	29.2	47.3	17.79	1.0887	0.00	299	8	100.0	15
04/03/24	13:00	27.8	27.8	27.6	88	25.7	3.2	NE	0.80	8.0	N	27.8	33.2	33.2	---	992.7	0.00	0.0	424	9.12	441	---	---	---	0.000	0.099	32.8	86	30.2	53.9	17.77	1.0821	0.20	299	8	100.0	15
04/03/24	13:15	28.3	28.3	27.8	85	25.5	4.8	NNE	1.21	11.3	N	28.3	33.8	33.8	---	992.3	0.00	0.0	470	10.11	513	---	---	---	0.000	0.104	33.8	84	30.7	59.2	17.05	1.0765	0.00	299	8	100.0	15
04/03/24	13:30	28.9	28.9	28.3	85	26.1	6.4	NNE	1.61	14.5	NE	28.9	35.6	35.6	---	992.1	0.00	0.0	629	13.53	900	---	---	---	0.000	0.110	34.7	84	31.6	66.6	17.05	1.0710	0.00	299	8	100.0	15
04/03/24	13:45	29.1	29.2	28.9	82	25.7	6.4	NNE	1.61	14.5	NE	29.1	35.6	35.6	---	991.6	0.00	0.0	914	19.65	969	---	---	---	0.000	0.112	36.2	84	33.1	84.3	16.87	1.0603	0.00	299	8	100.0	15
04/03/24	14:00	29.7	29.7	29.1	80	25.9	6.4	NNW	1.61	16.1	ESE	29.7	36.4	36.4	---	991.3	0.00	0.0	939	20.19	1046	---	---	---	0.000	0.119	37.8	82	34.2	101.6	15.75	1.0507	0.48	299	8	100.0	15
04/03/24	14:15	29.7	29.8	29.6	80	25.8	4.8	NW	1.21	14.5	NW	29.7	36.3	36.3	---	990.9	0.00	0.0	576	12.39	1002	---	---	---	0.000	0.118	38.1	79	33.8	94.8	14.66	1.0507	0.00	299	8	100.0	15
04/03/24	14:30	29.8	29.8	29.6	79	25.8	6.4	N	1.61	12.9	N	29.8	36.5	36.5	---	990.6	0.00	0.0	484	10.41	854	---	---	---	0.000	0.120	37.2	81	33.4	88.1	15.52	1.0551	0.00	298	8	100.0	15
04/03/24	14:45	29.7	29.8	29.6	80	25.8	6.4	NNE	1.61	12.9	N	29.7	36.3	36.3	---	990.4	0.00	0.0	414	8.90	731	---	---	---	0.000	0.118	36.1	82	32.5	77.7	15.99	1.0610	0.00	297	8	100.0	15
04/03/24	15:00	30.2	30.2	29.7	77	25.7	6.4	N	1.61	16.1	N	30.2	37.0	37.0	---	990.0	0.00	0.0	643	13.83	721	---	---	---	0.000	0.123	37.1	84	33.9	96.3	16.75	1.0531	0.38	299	8	100.0	15
04/03/24	15:15	30.3	30.3	30.1	76	25.6	6.4	N	1.61	17.7	N	30.3	37.1	37.1	---	989.7	0.00	0.0	605	13.01	728	---	---	---	0.000	0.124	37.7	82	34.1	98.9	15.77	1.0501	0.00	299	8	100.0	15
