AÑO,MES,DIA,RFF PROCESADO,CPO OBTENIDO,TEA,PLANTACION,MES_NRO,FECHA,AÑO_MES
2023,Marzo,7,748.33,182.68,0.2441169002979969,Palmawasi,3,2023-03-07,2023-3
2023,Marzo,8,878.27,213.52,0.243114304257233,Palmawasi,3,2023-03-08,2023-3
2023,Marzo,9,1118.74,280.97,0.2511486136188927,Palmawasi,3,2023-03-09,2023-3
2023,Marzo,10,887.63,222.1,0.25021686964163,Palmawasi,3,2023-03-10,2023-3
2023,Marzo,11,804.41,209.4,0.2603150134881466,Palmawasi,3,2023-03-11,2023-3
2023,Marzo,12,0.0,0.0,-,Palmawasi,3,2023-03-12,2023-3
2023,Marzo,13,672.45,172.02,0.2558108409547178,Palmawasi,3,2023-03-13,2023-3
2023,Marzo,14,1035.18,266.86,0.2577909155895593,Palmawasi,3,2023-03-14,2023-3
2023,Marzo,15,932.58,235.69,0.2527289883977782,Palmawasi,3,2023-03-15,2023-3
2023,Marzo,16,862.38,227.31,0.2635844987128644,Palmawasi,3,2023-03-16,2023-3
2023,Marzo,17,726.75,183.33,0.2522600619195047,Palmawasi,3,2023-03-17,2023-3
2023,Marzo,18,714.6,180.46,0.2525328855303666,Palmawasi,3,2023-03-18,2023-3
2023,Marzo,19,0.0,0.0,-,Palmawasi,3,2023-03-19,2023-3
2023,Marzo,20,404.09,100.36,0.2483605137469376,Palmawasi,3,2023-03-20,2023-3
2023,Marzo,21,1020.98,253.36,0.2481537346471038,Palmawasi,3,2023-03-21,2023-3
2023,Marzo,22,936.64,237.91,0.2540036727024257,Palmawasi,3,2023-03-22,2023-3
2023,Marzo,23,912.44,224.42,0.2459558984700363,Palmawasi,3,2023-03-23,2023-3
2023,Marzo,24,785.55,192.72,0.2453312965438228,Palmawasi,3,2023-03-24,2023-3
2023,Marzo,25,834.72,205.59,0.2462981598619896,Palmawasi,3,2023-03-25,2023-3
2023,Marzo,26,0.0,0.0,-,Palmawasi,3,2023-03-26,2023-3
2023,Marzo,27,520.92,127.51,0.2447784688627812,Palmawasi,3,2023-03-27,2023-3
2023,Marzo,28,926.66,223.15,0.2408110849718343,Palmawasi,3,2023-03-28,2023-3
2023,Marzo,29,910.68,216.55,0.2377893442262925,Palmawasi,3,2023-03-29,2023-3
2023,Marzo,30,896.54,215.6,0.2404800678162715,Palmawasi,3,2023-03-30,2023-3
2023,Marzo,31,872.16,209.59,0.2403114107503211,Palmawasi,3,2023-03-31,2023-3
2023,Abril,1,876.17,216.74,0.2473720853259071,Palmawasi,4,2023-04-01,2023-4
2023,Abril,2,0.0,0.0,-,Palmawasi,4,2023-04-02,2023-4
2023,Abril,3,457.53,113.29,0.2476121784363867,Palmawasi,4,2023-04-03,2023-4
2023,Abril,4,959.19,238.66,0.2488141035665509,Palmawasi,4,2023-04-04,2023-4
2023,Abril,5,849.39,212.67,0.2503796842439869,Palmawasi,4,2023-04-05,2023-4
2023,Abril,6,865.69,216.82,0.2504591712968846,Palmawasi,4,2023-04-06,2023-4
2023,Abril,7,0.0,0.0,-,Palmawasi,4,2023-04-07,2023-4
2023,Abril,8,0.0,0.0,-,Palmawasi,4,2023-04-08,2023-4
2023,Abril,9,377.94,94.15,0.2491136159178706,Palmawasi,4,2023-04-09,2023-4
2023,Abril,10,661.75,163.69,0.2473592746505478,Palmawasi,4,2023-04-10,2023-4
2023,Abril,11,1003.99,249.6,0.2486080538650783,Palmawasi,4,2023-04-11,2023-4
2023,Abril,12,1066.14,265.84,0.2493481156320933,Palmawasi,4,2023-04-12,2023-4
2023,Abril,13,849.74,213.09,0.250770824016758,Palmawasi,4,2023-04-13,2023-4
2023,Abril,14,815.98,214.63,0.2630334076815608,Palmawasi,4,2023-04-14,2023-4
2023,Abril,15,914.89,225.0,0.2459312048442982,Palmawasi,4,2023-04-15,2023-4
2023,Abril,16,0.0,0.0,-,Palmawasi,4,2023-04-16,2023-4
2023,Abril,17,724.37,180.81,0.2496100059361928,Palmawasi,4,2023-04-17,2023-4
2023,Abril,18,636.21,181.16,0.2847487464830795,Palmawasi,4,2023-04-18,2023-4
2023,Abril,19,910.56,228.58,0.251032331751889,Palmawasi,4,2023-04-19,2023-4
2023,Abril,20,771.54,195.82,0.2538040801513856,Palmawasi,4,2023-04-20,2023-4
2023,Abril,21,848.67,217.2,0.2559298667326523,Palmawasi,4,2023-04-21,2023-4
2023,Abril,22,821.14,228.14,0.2778332562047884,Palmawasi,4,2023-04-22,2023-4
2023,Abril,23,0.0,0.0,-,Palmawasi,4,2023-04-23,2023-4
2023,Abril,24,558.3,142.77,0.2557227297152069,Palmawasi,4,2023-04-24,2023-4
2023,Abril,25,969.6,250.23,0.2580754950495049,Palmawasi,4,2023-04-25,2023-4
2023,Abril,26,868.75,213.6,0.2458705035971223,Palmawasi,4,2023-04-26,2023-4
2023,Abril,27,835.37,214.76,0.2570836874678286,Palmawasi,4,2023-04-27,2023-4
2023,Abril,28,735.68,189.29,0.2572993692909961,Palmawasi,4,2023-04-28,2023-4
2023,Abril,29,614.38,157.71,0.2566978091734757,Palmawasi,4,2023-04-29,2023-4
2023,Abril,30,0.0,0.0,-,Palmawasi,4,2023-04-30,2023-4
2023,Mayo,1,0.0,0.0,-,Palmawasi,5,2023-05-01,2023-5
2023,Mayo,2,614.16,152.53,0.2483554774000261,Palmawasi,5,2023-05-02,2023-5
2023,Mayo,3,594.53,147.75,0.2485156341984425,Palmawasi,5,2023-05-03,2023-5
2023,Mayo,4,706.31,176.96,0.2505415469128286,Palmawasi,5,2023-05-04,2023-5
2023,Mayo,5,689.67,171.94,0.2493076398857425,Palmawasi,5,2023-05-05,2023-5
2023,Mayo,6,734.74,184.31,0.2508506410430901,Palmawasi,5,2023-05-06,2023-5
2023,Mayo,7,0.0,0.0,-,Palmawasi,5,2023-05-07,2023-5
2023,Mayo,8,527.13,131.6,0.2496537855936866,Palmawasi,5,2023-05-08,2023-5
2023,Mayo,9,756.72,189.47,0.2503832328998837,Palmawasi,5,2023-05-09,2023-5
2023,Mayo,10,919.69,230.04,0.2501277604410181,Palmawasi,5,2023-05-10,2023-5
2023,Mayo,11,711.84,176.13,0.2474291975724882,Palmawasi,5,2023-05-11,2023-5
2023,Mayo,12,729.24,183.82,0.2520706488947397,Palmawasi,5,2023-05-12,2023-5
2023,Mayo,13,774.63,196.39,0.2535274905438725,Palmawasi,5,2023-05-13,2023-5
2023,Mayo,14,0.0,0.0,-,Palmawasi,5,2023-05-14,2023-5
2023,Mayo,15,546.6,134.71,0.2464507866813026,Palmawasi,5,2023-05-15,2023-5
2023,Mayo,16,758.27,186.69,0.24620517757527,Palmawasi,5,2023-05-16,2023-5
2023,Mayo,17,756.0,183.49,0.2427116402116402,Palmawasi,5,2023-05-17,2023-5
2023,Mayo,18,751.74,183.04,0.2434884401521803,Palmawasi,5,2023-05-18,2023-5
2023,Mayo,19,594.56,143.96,0.2421286329386438,Palmawasi,5,2023-05-19,2023-5
2023,Mayo,20,539.62,122.99,0.2279196471591119,Palmawasi,5,2023-05-20,2023-5
2023,Mayo,21,0.0,0.0,-,Palmawasi,5,2023-05-21,2023-5
2023,Mayo,22,444.92,108.3,0.2434145464353142,Palmawasi,5,2023-05-22,2023-5
2023,Mayo,23,723.96,176.08,0.2432178573401846,Palmawasi,5,2023-05-23,2023-5
2023,Mayo,24,666.12,161.08,0.2418182909986189,Palmawasi,5,2023-05-24,2023-5
2023,Mayo,25,562.0,138.01,0.2455693950177936,Palmawasi,5,2023-05-25,2023-5
2023,Mayo,26,700.14,168.49,0.2406518696260748,Palmawasi,5,2023-05-26,2023-5
2023,Mayo,27,682.62,168.45,0.2467697987167091,Palmawasi,5,2023-05-27,2023-5
2023,Mayo,28,0.0,0.0,-,Palmawasi,5,2023-05-28,2023-5
2023,Mayo,29,549.6,133.66,0.2431950509461426,Palmawasi,5,2023-05-29,2023-5
2023,Mayo,30,666.75,161.12,0.241649793775778,Palmawasi,5,2023-05-30,2023-5
2023,Mayo,31,999.1,231.49,0.2316985286758082,Palmawasi,5,2023-05-31,2023-5
2023,Junio,1,773.54,189.52,0.2450034904465186,Palmawasi,6,2023-06-01,2023-6
2023,Junio,2,688.81,170.53,0.247571899362669,Palmawasi,6,2023-06-02,2023-6
2023,Junio,3,0.0,0.0,-,Palmawasi,6,2023-06-03,2023-6
2023,Junio,4,0.0,0.0,-,Palmawasi,6,2023-06-04,2023-6
2023,Junio,5,850.83,214.51,0.25211851956325,Palmawasi,6,2023-06-05,2023-6
2023,Junio,6,617.75,148.71,0.2407284500202347,Palmawasi,6,2023-06-06,2023-6
2023,Junio,7,784.0,194.5,0.2480867346938775,Palmawasi,6,2023-06-07,2023-6
2023,Junio,8,836.3,202.84,0.2425445414325003,Palmawasi,6,2023-06-08,2023-6
2023,Junio,9,718.98,176.66,0.2457091991432307,Palmawasi,6,2023-06-09,2023-6
2023,Junio,10,840.86,204.15,0.2427871464928763,Palmawasi,6,2023-06-10,2023-6
2023,Junio,11,0.0,0.0,-,Palmawasi,6,2023-06-11,2023-6
2023,Junio,12,282.74,69.86,0.2470821249204216,Palmawasi,6,2023-06-12,2023-6
2023,Junio,13,962.89,233.15,0.2421356541245625,Palmawasi,6,2023-06-13,2023-6
2023,Junio,14,881.32,213.73,0.2425112331502746,Palmawasi,6,2023-06-14,2023-6
2023,Junio,15,721.84,178.45,0.2472154494070708,Palmawasi,6,2023-06-15,2023-6
2023,Junio,16,791.98,198.73,0.2509280537387308,Palmawasi,6,2023-06-16,2023-6
2023,Junio,17,881.36,213.64,0.2423981120087138,Palmawasi,6,2023-06-17,2023-6
2023,Junio,18,0.0,0.0,-,Palmawasi,6,2023-06-18,2023-6
2023,Junio,19,617.38,153.43,0.2485179306099971,Palmawasi,6,2023-06-19,2023-6
2023,Junio,20,959.5,237.67,0.2477019280875456,Palmawasi,6,2023-06-20,2023-6
2023,Junio,21,994.32,252.7,0.2541435352803926,Palmawasi,6,2023-06-21,2023-6
2023,Junio,22,825.1,198.6,0.2406980972003393,Palmawasi,6,2023-06-22,2023-6
2023,Junio,23,929.65,223.87,0.2408110579250255,Palmawasi,6,2023-06-23,2023-6
2023,Junio,24,580.08,142.03,0.2448455385464074,Palmawasi,6,2023-06-24,2023-6
2023,Junio,25,0.0,0.0,-,Palmawasi,6,2023-06-25,2023-6
2023,Junio,26,536.91,130.39,0.2428526196196756,Palmawasi,6,2023-06-26,2023-6
2023,Junio,27,951.0,238.83,0.2511356466876972,Palmawasi,6,2023-06-27,2023-6
2023,Junio,28,830.81,207.18,0.2493710956777121,Palmawasi,6,2023-06-28,2023-6
2023,Junio,29,886.88,220.12,0.2481959227854952,Palmawasi,6,2023-06-29,2023-6
2023,Junio,30,805.57,200.56,0.2489665702546023,Palmawasi,6,2023-06-30,2023-6
2023,Julio,1,883.97,220.43,0.2493636661877666,Palmawasi,7,2023-07-01,2023-7
2023,Julio,2,0.0,0.0,-,Palmawasi,7,2023-07-02,2023-7
2023,Julio,3,317.98,76.78,0.2414617271526511,Palmawasi,7,2023-07-03,2023-7
2023,Julio,4,725.52,181.13,0.2496554195611423,Palmawasi,7,2023-07-04,2023-7
2023,Julio,5,785.89,194.09,0.2469684052475537,Palmawasi,7,2023-07-05,2023-7
2023,Julio,6,922.11,226.85,0.2460118640943054,Palmawasi,7,2023-07-06,2023-7
2023,Julio,7,871.48,217.34,0.2493918391701474,Palmawasi,7,2023-07-07,2023-7
2023,Julio,8,832.13,205.78,0.2472930912237271,Palmawasi,7,2023-07-08,2023-7
2023,Julio,9,0.0,0.0,-,Palmawasi,7,2023-07-09,2023-7
2023,Julio,10,456.3,112.73,0.2470523778216086,Palmawasi,7,2023-07-10,2023-7
2023,Julio,11,812.42,201.37,0.2478644051106571,Palmawasi,7,2023-07-11,2023-7
2023,Julio,12,817.19,200.85,0.2457812748565205,Palmawasi,7,2023-07-12,2023-7
2023,Julio,13,752.13,186.18,0.2475369949343864,Palmawasi,7,2023-07-13,2023-7
2023,Julio,14,664.08,162.98,0.245422238284544,Palmawasi,7,2023-07-14,2023-7
2023,Julio,15,606.3,148.55,0.2450107207652978,Palmawasi,7,2023-07-15,2023-7
2023,Julio,16,0.0,0.0,-,Palmawasi,7,2023-07-16,2023-7
2023,Julio,17,541.01,140.01,0.2587937376388607,Palmawasi,7,2023-07-17,2023-7
2023,Julio,18,723.4,185.94,0.2570362178601051,Palmawasi,7,2023-07-18,2023-7
2023,Julio,19,771.68,199.4,0.2583972631142443,Palmawasi,7,2023-07-19,2023-7
2023,Julio,20,754.61,194.18,0.2573249758153218,Palmawasi,7,2023-07-20,2023-7
2023,Julio,21,758.04,196.68,0.2594586037676112,Palmawasi,7,2023-07-21,2023-7
2023,Julio,22,772.59,191.23,0.2475180885074878,Palmawasi,7,2023-07-22,2023-7
2023,Julio,23,0.0,0.0,-,Palmawasi,7,2023-07-23,2023-7
2023,Julio,24,632.24,163.86,0.2591737314943692,Palmawasi,7,2023-07-24,2023-7
2023,Julio,25,722.33,186.09,0.2576246314011601,Palmawasi,7,2023-07-25,2023-7
2023,Julio,26,791.53,204.26,0.2580571803974581,Palmawasi,7,2023-07-26,2023-7
2023,Julio,27,883.52,228.11,0.2581831763853676,Palmawasi,7,2023-07-27,2023-7
2023,Julio,28,0.0,0.0,-,Palmawasi,7,2023-07-28,2023-7
2023,Julio,29,0.0,0.0,-,Palmawasi,7,2023-07-29,2023-7
2023,Julio,30,61.34999,15.82,0.2578647527081911,Palmawasi,7,2023-07-30,2023-7
2023,Julio,31,960.01,240.36,0.2503723919542505,Palmawasi,7,2023-07-31,2023-7
2023,Agosto,1,962.65,239.86,0.2491663636835818,Palmawasi,8,2023-08-01,2023-8
2023,Agosto,2,753.75,183.64,0.2436351575456053,Palmawasi,8,2023-08-02,2023-8
2023,Agosto,3,835.78,208.61,0.2495991768168657,Palmawasi,8,2023-08-03,2023-8
2023,Agosto,4,924.77,231.72,0.2505704121024687,Palmawasi,8,2023-08-04,2023-8
2023,Agosto,5,813.19,202.6,0.2491422668749001,Palmawasi,8,2023-08-05,2023-8
2023,Agosto,6,424.12,105.61,0.2490097142318211,Palmawasi,8,2023-08-06,2023-8
2023,Agosto,7,851.16,210.18,0.2469335965035951,Palmawasi,8,2023-08-07,2023-8
2023,Agosto,8,835.12,208.15,0.2492456173963023,Palmawasi,8,2023-08-08,2023-8
2023,Agosto,9,920.7,226.53,0.2460410557184751,Palmawasi,8,2023-08-09,2023-8
2023,Agosto,10,891.32,223.07,0.250269263564152,Palmawasi,8,2023-08-10,2023-8
2023,Agosto,11,917.78,230.25,0.250877116520299,Palmawasi,8,2023-08-11,2023-8
2023,Agosto,12,827.71,205.16,0.247864590255041,Palmawasi,8,2023-08-12,2023-8
2023,Agosto,13,417.5,104.1,0.2493413173652695,Palmawasi,8,2023-08-13,2023-8
2023,Agosto,14,930.21,226.69,0.2436976596682469,Palmawasi,8,2023-08-14,2023-8
2023,Agosto,15,929.88,226.1,0.2431496537187594,Palmawasi,8,2023-08-15,2023-8
2023,Agosto,16,995.5,241.99,0.2430838774485183,Palmawasi,8,2023-08-16,2023-8
2023,Agosto,17,972.97,239.3,0.2459479737299197,Palmawasi,8,2023-08-17,2023-8
2023,Agosto,18,1012.25,249.62,0.2465991602864905,Palmawasi,8,2023-08-18,2023-8
2023,Agosto,19,1014.31,244.64,0.2411885912590825,Palmawasi,8,2023-08-19,2023-8
2023,Agosto,20,600.92,145.75,0.2425447646941357,Palmawasi,8,2023-08-20,2023-8
2023,Agosto,21,870.06,212.41,0.244132588557111,Palmawasi,8,2023-08-21,2023-8
2023,Agosto,22,891.05,220.95,0.2479658829470849,Palmawasi,8,2023-08-22,2023-8
2023,Agosto,23,933.44,229.75,0.246132584847446,Palmawasi,8,2023-08-23,2023-8
2023,Agosto,24,886.03,221.05,0.249483651795086,Palmawasi,8,2023-08-24,2023-8
2023,Agosto,25,948.18,234.92,0.2477588643506507,Palmawasi,8,2023-08-25,2023-8
2023,Agosto,26,1092.16,272.26,0.2492858189276296,Palmawasi,8,2023-08-26,2023-8
2023,Agosto,27,801.86,199.66,0.2489960841044571,Palmawasi,8,2023-08-27,2023-8
2023,Agosto,28,1096.47,257.9,0.2352093536530867,Palmawasi,8,2023-08-28,2023-8
2023,Agosto,29,932.22,223.33,0.2395679131535474,Palmawasi,8,2023-08-29,2023-8
2023,Agosto,30,902.83,217.01,0.240366403420356,Palmawasi,8,2023-08-30,2023-8
2023,Agosto,31,1115.21,272.97,0.2447700433102286,Palmawasi,8,2023-08-31,2023-8
2023,Setiembre,1,1109.1,268.53,0.2421152285637003,Palmawasi,9,2023-09-01,2023-9
2023,Setiembre,2,812.82,202.19,0.2487512610418051,Palmawasi,9,2023-09-02,2023-9
2023,Setiembre,3,0.0,0.0,-,Palmawasi,9,2023-09-03,2023-9
2023,Setiembre,4,793.02,192.95,0.2433103830924819,Palmawasi,9,2023-09-04,2023-9
2023,Setiembre,5,1048.25,257.49,0.2456379680419747,Palmawasi,9,2023-09-05,2023-9
2023,Setiembre,6,1200.51,295.03,0.2457538879309626,Palmawasi,9,2023-09-06,2023-9
2023,Setiembre,7,1241.48,310.32,0.2499597254889326,Palmawasi,9,2023-09-07,2023-9
2023,Setiembre,8,851.5,211.62,0.2485261303581914,Palmawasi,9,2023-09-08,2023-9
2023,Setiembre,9,1090.19,271.53,0.2490666764508938,Palmawasi,9,2023-09-09,2023-9
2023,Setiembre,10,517.4,126.08,0.2436799381523,Palmawasi,9,2023-09-10,2023-9
2023,Setiembre,11,1071.56,264.02,0.2463884430176565,Palmawasi,9,2023-09-11,2023-9
2023,Setiembre,12,1108.29,275.82,0.2488698806269117,Palmawasi,9,2023-09-12,2023-9
2023,Setiembre,13,1229.45,303.5,0.2468583512952946,Palmawasi,9,2023-09-13,2023-9
2023,Setiembre,14,1228.35,310.37,0.2526722839581553,Palmawasi,9,2023-09-14,2023-9
2023,Setiembre,15,1271.58,313.76,0.2467481401091556,Palmawasi,9,2023-09-15,2023-9
2023,Setiembre,16,910.51,224.4,0.2464552833027644,Palmawasi,9,2023-09-16,2023-9
2023,Setiembre,17,210.94,51.2,0.2427230492083057,Palmawasi,9,2023-09-17,2023-9
2023,Setiembre,18,1226.21,304.59,0.2483995400461585,Palmawasi,9,2023-09-18,2023-9
2023,Setiembre,19,1246.13,291.46,0.233892130034587,Palmawasi,9,2023-09-19,2023-9
2023,Setiembre,20,1401.08,337.93,0.241192508636195,Palmawasi,9,2023-09-20,2023-9
2023,Setiembre,21,1287.38,310.04,0.2408302133014339,Palmawasi,9,2023-09-21,2023-9
2023,Setiembre,22,1306.73,311.65,0.2384960933016002,Palmawasi,9,2023-09-22,2023-9
2023,Setiembre,23,1230.0,292.82,0.2380650406504065,Palmawasi,9,2023-09-23,2023-9
2023,Setiembre,24,661.87,153.47,0.2318733285992718,Palmawasi,9,2023-09-24,2023-9
2023,Setiembre,25,1168.41,274.3,0.2347634819969018,Palmawasi,9,2023-09-25,2023-9
2023,Setiembre,26,943.13,221.628,0.2349919947409159,Palmawasi,9,2023-09-26,2023-9
2023,Setiembre,27,1020.71,240.79,0.2359044194727199,Palmawasi,9,2023-09-27,2023-9
2023,Setiembre,28,1048.05,242.3,0.2311912599589715,Palmawasi,9,2023-09-28,2023-9
2023,Setiembre,29,1149.19,266.11,0.2315631009667679,Palmawasi,9,2023-09-29,2023-9
2023,Setiembre,30,917.55,220.49,0.2403029807639911,Palmawasi,9,2023-09-30,2023-9
2023,Octubre,1,454.1,106.44,0.2343977097555604,Palmawasi,10,2023-10-01,2023-10
2023,Octubre,2,996.37,236.96,0.237823298573823,Palmawasi,10,2023-10-02,2023-10
2023,Octubre,3,1187.7,290.3,0.2444219920855435,Palmawasi,10,2023-10-03,2023-10
2023,Octubre,4,1020.74,241.37,0.2364657013539197,Palmawasi,10,2023-10-04,2023-10
2023,Octubre,5,1061.99,251.14,0.2364805694968879,Palmawasi,10,2023-10-05,2023-10
2023,Octubre,6,1187.24,280.31,0.2361022202755972,Palmawasi,10,2023-10-06,2023-10
2023,Octubre,7,1066.16,260.27,0.2441190815637427,Palmawasi,10,2023-10-07,2023-10
2023,Octubre,8,497.0,120.07,0.24158953722334,Palmawasi,10,2023-10-08,2023-10
2023,Octubre,9,1043.15,250.43,0.2400709389828884,Palmawasi,10,2023-10-09,2023-10
2023,Octubre,10,757.06,186.31,0.2460967426624046,Palmawasi,10,2023-10-10,2023-10
2023,Octubre,11,837.86,200.35,0.2391210942162175,Palmawasi,10,2023-10-11,2023-10
2023,Octubre,12,740.51,175.69,0.2372554050586758,Palmawasi,10,2023-10-12,2023-10
2023,Octubre,13,1286.89,310.16,0.2410151605809354,Palmawasi,10,2023-10-13,2023-10
2023,Octubre,14,1356.06,328.2345,0.242050130525198,Palmawasi,10,2023-10-14,2023-10
2023,Octubre,15,925.73,224.3,0.2422952696790641,Palmawasi,10,2023-10-15,2023-10
2023,Octubre,16,1014.3,246.75,0.2432712215320911,Palmawasi,10,2023-10-16,2023-10
2023,Octubre,17,1199.29,292.18,0.243627479592092,Palmawasi,10,2023-10-17,2023-10
2023,Octubre,18,1189.83,291.29,0.2448164863888119,Palmawasi,10,2023-10-18,2023-10
2023,Octubre,19,1280.84,312.16,0.2437150619905687,Palmawasi,10,2023-10-19,2023-10
2023,Octubre,20,1154.2,280.08,0.2426615837809738,Palmawasi,10,2023-10-20,2023-10
2023,Octubre,21,1078.95,259.76,0.2407525835302841,Palmawasi,10,2023-10-21,2023-10
2023,Octubre,22,658.48,160.31,0.2434546227675859,Palmawasi,10,2023-10-22,2023-10
2023,Octubre,23,972.49,232.16,0.238727390513013,Palmawasi,10,2023-10-23,2023-10
2023,Octubre,24,964.83,231.4,0.2398349968388213,Palmawasi,10,2023-10-24,2023-10
2023,Octubre,25,1255.22,301.92,0.2405315402877583,Palmawasi,10,2023-10-25,2023-10
2023,Octubre,26,1164.26,279.95,0.2404531633827495,Palmawasi,10,2023-10-26,2023-10
2023,Octubre,27,1123.95,272.39,0.2423506383735931,Palmawasi,10,2023-10-27,2023-10
2023,Octubre,28,1195.98,284.58,0.2379471228615863,Palmawasi,10,2023-10-28,2023-10
2023,Octubre,29,688.21,163.42,0.2374565902849421,Palmawasi,10,2023-10-29,2023-10
2023,Octubre,30,1065.3,255.46,0.2398009950248756,Palmawasi,10,2023-10-30,2023-10
2023,Octubre,31,1396.85,338.11,0.242051759315603,Palmawasi,10,2023-10-31,2023-10
2023,Noviembre,1,1181.35,285.02,0.2412663478224066,Palmawasi,11,2023-11-01,2023-11
2023,Noviembre,2,938.92,227.4,0.2421931580965365,Palmawasi,11,2023-11-02,2023-11
2023,Noviembre,3,1236.96,298.69,0.2414710257405251,Palmawasi,11,2023-11-03,2023-11
2023,Noviembre,4,577.46,141.04,0.2442420254216742,Palmawasi,11,2023-11-04,2023-11
2023,Noviembre,5,0.0,0.0,-,Palmawasi,11,2023-11-05,2023-11
2023,Noviembre,6,1003.8,239.44,0.2385335724247858,Palmawasi,11,2023-11-06,2023-11
2023,Noviembre,7,1130.01,267.57,0.2367855151724321,Palmawasi,11,2023-11-07,2023-11
2023,Noviembre,8,1280.09,301.52,0.235545938176222,Palmawasi,11,2023-11-08,2023-11
2023,Noviembre,9,1213.1,282.11,0.2325529634819883,Palmawasi,11,2023-11-09,2023-11
2023,Noviembre,10,1387.22,326.0,0.2350023788584363,Palmawasi,11,2023-11-10,2023-11
2023,Noviembre,11,1197.57,283.72,0.2369130823250416,Palmawasi,11,2023-11-11,2023-11
2023,Noviembre,12,132.07,31.78,0.2406299689558568,Palmawasi,11,2023-11-12,2023-11
2023,Noviembre,13,1094.84,262.13,0.2394231120529027,Palmawasi,11,2023-11-13,2023-11
2023,Noviembre,14,1116.65,264.75,0.2370930909416558,Palmawasi,11,2023-11-14,2023-11
2023,Noviembre,15,1359.85,326.26,0.2399235209765783,Palmawasi,11,2023-11-15,2023-11
2023,Noviembre,16,1407.38,331.57,0.2355937984055479,Palmawasi,11,2023-11-16,2023-11
2023,Noviembre,17,1300.4,311.15,0.2392725315287604,Palmawasi,11,2023-11-17,2023-11
2023,Noviembre,18,1109.96,267.31,0.2408284983242639,Palmawasi,11,2023-11-18,2023-11
2023,Noviembre,19,177.15,42.12,0.2377646062658763,Palmawasi,11,2023-11-19,2023-11
2023,Noviembre,20,873.89,209.64,0.2398928926981657,Palmawasi,11,2023-11-20,2023-11
2023,Noviembre,21,1218.45,294.73,0.2418892855677295,Palmawasi,11,2023-11-21,2023-11
2023,Noviembre,22,1077.9,262.86,0.2438630670748678,Palmawasi,11,2023-11-22,2023-11
2023,Noviembre,23,981.74,236.04,0.2404302564833866,Palmawasi,11,2023-11-23,2023-11
2023,Noviembre,24,998.09,244.61,0.2450780991694136,Palmawasi,11,2023-11-24,2023-11
2023,Noviembre,25,1177.83,289.86,0.2460966353378671,Palmawasi,11,2023-11-25,2023-11
2023,Noviembre,26,0.0,0.0,-,Palmawasi,11,2023-11-26,2023-11
2023,Noviembre,27,925.22,231.1,0.2497784310758522,Palmawasi,11,2023-11-27,2023-11
2023,Noviembre,28,1356.28,340.87,0.2513271595835668,Palmawasi,11,2023-11-28,2023-11
2023,Noviembre,29,1240.33,309.66,0.2496593648464522,Palmawasi,11,2023-11-29,2023-11
2023,Noviembre,30,1328.8,329.22,0.2477573750752559,Palmawasi,11,2023-11-30,2023-11
2023,Diciembre,1,1271.73,310.81,0.2443993614996894,Palmawasi,12,2023-12-01,2023-12
2023,Diciembre,2,938.49,226.92,0.2417926669437074,Palmawasi,12,2023-12-02,2023-12
2023,Diciembre,3,0.0,0.0,-,Palmawasi,12,2023-12-03,2023-12
2023,Diciembre,4,973.9,236.62,0.2429612896601294,Palmawasi,12,2023-12-04,2023-12
2023,Diciembre,5,1167.54,287.44,0.2461928499237714,Palmawasi,12,2023-12-05,2023-12
2023,Diciembre,6,1048.45,255.96,0.2441318136296438,Palmawasi,12,2023-12-06,2023-12
2023,Diciembre,7,1325.48,320.7,0.2419500860065787,Palmawasi,12,2023-12-07,2023-12
2023,Diciembre,8,1265.25,304.2,0.2404267931238885,Palmawasi,12,2023-12-08,2023-12
2023,Diciembre,9,0.0,0.0,-,Palmawasi,12,2023-12-09,2023-12
2023,Diciembre,10,282.52,69.04,0.2443720798527538,Palmawasi,12,2023-12-10,2023-12
2023,Diciembre,11,879.65,216.95,0.2466321832547036,Palmawasi,12,2023-12-11,2023-12
2023,Diciembre,12,1217.96,296.9,0.2437682682518309,Palmawasi,12,2023-12-12,2023-12
2023,Diciembre,13,1181.12,295.65,0.250313261988621,Palmawasi,12,2023-12-13,2023-12
2023,Diciembre,14,820.77,198.51,0.2418582550531818,Palmawasi,12,2023-12-14,2023-12
2023,Diciembre,15,1162.87,289.51,0.2489616208174603,Palmawasi,12,2023-12-15,2023-12
2023,Diciembre,16,1080.31,266.08,0.2462996732419398,Palmawasi,12,2023-12-16,2023-12
2023,Diciembre,17,0.0,0.0,-,Palmawasi,12,2023-12-17,2023-12
2023,Diciembre,18,1033.87,270.89,0.2620155338678944,Palmawasi,12,2023-12-18,2023-12
2023,Diciembre,19,1224.78,309.89,0.2530168683355378,Palmawasi,12,2023-12-19,2023-12
2023,Diciembre,20,1099.23,281.94,0.2564886329521574,Palmawasi,12,2023-12-20,2023-12
2023,Diciembre,21,1022.93,267.9,0.2618947533066779,Palmawasi,12,2023-12-21,2023-12
2023,Diciembre,22,1206.21,308.36,0.2556437104650102,Palmawasi,12,2023-12-22,2023-12
2023,Diciembre,23,1095.13,265.11,0.2420808488489951,Palmawasi,12,2023-12-23,2023-12
2023,Diciembre,24,0.0,0.0,-,Palmawasi,12,2023-12-24,2023-12
2023,Diciembre,25,0.0,0.0,-,Palmawasi,12,2023-12-25,2023-12
